rank,username,user_slug,country_code,country_name,score,finish_time,data_region,contest_id,problem_4042_date,problem_4042_fail_count,problem_4042_lang,problem_4042_submission_id,problem_4069_date,problem_4069_fail_count,problem_4069_lang,problem_4069_submission_id,problem_4073_date,problem_4073_fail_count,problem_4073_lang,problem_4073_submission_id,problem_4084_date,problem_4084_fail_count,problem_4084_lang,problem_4084_submission_id
88,Pranjali Srivastava,Pranjali22,IN,India,20,1761403826,US,1220,1761403753.0,0.0,cpp,1811275726.0,1761403826.0,0.0,cpp,1811278046.0,1761403325.0,0.0,cpp,1811262338.0,1761403426.0,0.0,cpp,1811265465.0
89,gooday,gooday-3,,,20,1761403832,CN,1264,1761403476.0,0.0,cpp,673500277.0,1761403832.0,0.0,cpp,673501864.0,1761402792.0,0.0,cpp,673497252.0,1761403094.0,0.0,cpp,673498596.0
90,Sandeep P,Sandeep_P,IN,India,20,1761403833,US,1220,1761403334.0,0.0,python3,1811262610.0,1761403533.0,1.0,python3,1811268789.0,1761402710.0,0.0,python3,1811246351.0,1761403110.0,0.0,python3,1811255767.0
91,tin_le,tin_le,US,United States,20,1761403836,US,1220,1761403221.0,1.0,cpp,1811259075.0,1761403536.0,0.0,cpp,1811268878.0,1761402751.0,0.0,cpp,1811246937.0,1761402902.0,0.0,cpp,1811250022.0
92,pein531,ml-terminator,CN,China,20,1761403837,US,1220,1761403825.0,0.0,cpp,1811278037.0,1761403837.0,0.0,cpp,1811278360.0,1761403801.0,0.0,cpp,1811277275.0,1761403812.0,0.0,cpp,1811277619.0
93,peteza103,peteza103,,,20,1761403838,US,1220,1761403285.0,0.0,cpp,1811261062.0,1761403538.0,0.0,cpp,1811268955.0,1761402807.0,1.0,cpp,1811247950.0,1761402987.0,0.0,cpp,1811252234.0
94,Salmon2653,Salmon2653,,,20,1761403841,US,1220,1761403440.0,0.0,cpp,1811265886.0,1761403841.0,0.0,cpp,1811278486.0,1761402801.0,0.0,cpp,1811247843.0,1761403003.0,0.0,cpp,1811252724.0
95,HumbleRobo,HumbleRobo,TW,Taiwan,20,1761403847,US,1220,1761403295.0,0.0,python3,1811261402.0,1761403847.0,0.0,python3,1811278677.0,1761403466.0,0.0,python3,1811266734.0,1761402946.0,0.0,python3,1811251132.0
96,FreeYourMind,freeyourmind,,,20,1761403856,US,1220,1761403474.0,0.0,python3,1811266978.0,1761403856.0,0.0,python3,1811278957.0,1761402860.0,0.0,python3,1811248992.0,1761403102.0,0.0,python3,1811255515.0
97,Turgali,Turgali,,,20,1761403866,US,1220,1761403606.0,0.0,cpp,1811271181.0,1761403866.0,0.0,cpp,1811279271.0,1761403051.0,0.0,cpp,1811254075.0,1761403269.0,0.0,cpp,1811260586.0
98,Jonathan de Koning,dekoding,US,United States,20,1761403875,US,1220,1761403343.0,0.0,python3,1811262896.0,1761403875.0,0.0,python3,1811279567.0,1761402708.0,0.0,python3,1811246318.0,1761403051.0,0.0,python3,1811254093.0
99,Reddi-twelve,Reddi-twelve,TW,Taiwan,20,1761403875,US,1220,1761403875.0,0.0,python3,1811279570.0,1761403550.0,0.0,python3,1811269334.0,1761402817.0,0.0,python3,1811248116.0,1761403132.0,0.0,python3,1811256407.0
100,Riya_2111,Riya_2111,IN,India,20,1761403878,US,1220,1761403482.0,1.0,cpp,1811267214.0,1761403578.0,0.0,cpp,1811270219.0,1761403042.0,0.0,cpp,1811253823.0,1761403161.0,0.0,cpp,1811257254.0
101,维虵命,wei-she-ming,,,20,1761403879,CN,1264,1761403342.0,0.0,cpp,673499679.0,1761403579.0,1.0,cpp,673500750.0,1761402716.0,0.0,cpp,673496921.0,1761403043.0,0.0,cpp,673498369.0
102,Charan Sai Venkata Varma,BNupRMhJ7p,IN,India,20,1761403881,US,1220,1761403572.0,0.0,python,1811270047.0,1761403881.0,0.0,python,1811279747.0,1761402752.0,0.0,python,1811246958.0,1761402960.0,0.0,python,1811251547.0
103,Lakshay,Lakshaysk,IN,India,20,1761403884,US,1220,1761403799.0,0.0,cpp,1811277224.0,1761403884.0,0.0,cpp,1811279837.0,1761402791.0,0.0,cpp,1811247646.0,1761403012.0,0.0,cpp,1811252937.0
104,ashraful25,ashraful25,,,20,1761403889,US,1220,1761403208.0,1.0,cpp,1811258647.0,1761403289.0,1.0,cpp,1811261207.0,1761402776.0,0.0,cpp,1811247383.0,1761402828.0,0.0,cpp,1811248350.0
105,D V Sushmanth Reddy,user2937Vz,IN,India,20,1761403891,US,1220,1761403696.0,0.0,python3,1811273949.0,1761403891.0,0.0,python3,1811280073.0,1761402898.0,0.0,python3,1811249914.0,1761403269.0,0.0,python3,1811260568.0
106,Ajinkya Parab,ajinkya1p3,IN,India,20,1761403895,US,1220,1761403479.0,0.0,cpp,1811267133.0,1761403895.0,0.0,cpp,1811280175.0,1761402738.0,0.0,cpp,1811246736.0,1761403031.0,0.0,cpp,1811253491.0
107,tspbcode,4Y7mL5G5qH,,,20,1761403899,US,1220,1761403899.0,0.0,cpp,1811280316.0,1761403541.0,0.0,cpp,1811269065.0,1761402799.0,0.0,cpp,1811247785.0,1761403090.0,0.0,cpp,1811255231.0
108,Abhishek Giri,AbhishekGiri0405,IN,India,20,1761403899,US,1220,1761403540.0,1.0,cpp,1811269025.0,1761403599.0,0.0,cpp,1811270906.0,1761403409.0,0.0,cpp,1811265005.0,1761403359.0,0.0,cpp,1811263357.0
109,lilongxue,lilongxue,CN,China,20,1761403901,US,1220,1761403569.0,0.0,javascript,1811269935.0,1761403901.0,0.0,javascript,1811280407.0,1761403027.0,0.0,javascript,1811253361.0,1761403211.0,0.0,javascript,1811258769.0
110,TheCleanser,TheCleanser,,,20,1761403903,US,1220,1761403269.0,0.0,cpp,1811260583.0,1761403903.0,0.0,cpp,1811280460.0,1761402797.0,0.0,cpp,1811247758.0,1761402947.0,0.0,cpp,1811251175.0
111,Rohan Vinay Chaudhary,RohanRVC,,,20,1761403905,US,1220,1761403488.0,0.0,python3,1811267388.0,1761403605.0,0.0,python3,1811271125.0,1761403177.0,0.0,python3,1811257695.0,1761403306.0,1.0,python3,1811261762.0
112,Quoc Hung,qhung312,VN,Vietnam,20,1761403910,US,1220,1761403465.0,0.0,cpp,1811266702.0,1761403910.0,0.0,cpp,1811280684.0,1761402819.0,0.0,cpp,1811248172.0,1761403017.0,0.0,cpp,1811253099.0
113,Archit Bajpai,architbajpai2,,,20,1761403919,US,1220,1761403692.0,0.0,python3,1811273837.0,1761403919.0,0.0,python3,1811280930.0,1761403139.0,0.0,python3,1811256618.0,1761403344.0,0.0,python3,1811262904.0
